,Name,metascore,userscore
6316,Lost Empire: Immortals,58.0,6.8
6317,Lost Horizon,77.0,7.5
6318,Lost Horizon 2,58.0,5.1
6319,Lost Judgment,83.5,6.833333333333333
6320,Lost Kingdoms,72.0,8.3
6321,Lost Kingdoms II,68.0,8.4
6322,Lost Magic,68.0,8.0
6323,Lost Odyssey,78.0,8.4
6324,Lost Orbit,74.5,7.75
6325,Lost Planet 2,66.33333333333333,6.433333333333334
6326,Lost Planet 3,60.0,5.8999999999999995
6327,Lost Planet: Extreme Condition,70.66666666666667,7.066666666666666
6328,Lost Planet: Extreme Condition Colonies Edition,74.0,7.6
6329,Lost Reavers,46.0,7.0
6330,Lost Ruins,59.0,7.400000000000001
6331,Lost Sea,59.0,6.25
6332,Lost Sphear,68.5,6.7
6333,Lost Words: Beyond the Page,76.33333333333333,7.966666666666666
6334,Lost in Blue,69.0,7.6
6335,Lost in Blue 2,58.0,9.0
6336,Lost in Blue 3,59.0,6.8
6337,Lost in Blue: Shipwrecked,54.0,6.0
6338,Lost in Play,82.0,7.6
6339,Lost in Random,79.0,7.033333333333334
6340,Lost in Shadow,68.0,8.7
6341,Lost: Via Domus,53.666666666666664,6.566666666666666
6342,LostWinds,81.0,4.95
6343,LostWinds: Winter of the Melodias,86.0,3.3
6344,Lovecraft's Untold Stories,71.0,2.5
6345,Lovely Planet,63.0,6.75
6346,Lovers in a Dangerous Spacetime,81.33333333333333,7.3
6347,Lowrider,46.0,8.0
6348,Lucha Fury,37.0,5.9
6349,Lucha Libre AAA Heroes del Ring,51.5,7.35
6350,Lucid Dream (2018),62.0,7.5
6351,Lucidity,61.0,6.199999999999999
6352,Lucius,59.0,6.0
6353,Lucius II,48.0,3.0
6354,Luckslinger,76.0,6.400000000000001
6355,Lucky's Tale,66.0,5.4
6356,Lufia: Curse of the Sinistrals,80.0,7.8
6357,Lufia: The Ruins of Lore,76.0,8.3
6358,Luftrausers,81.0,7.233333333333333
6359,Luigi's Mansion,76.0,8.35
6360,Luigi's Mansion: Dark Moon,86.0,8.4
6361,Lume,69.0,4.6
6362,Lumines,81.5,6.55
6363,Lumines II,81.0,7.8
6364,Lumines Live!,77.0,7.7
6365,Lumines Remastered,80.5,6.2
6366,Lumines Supernova,80.0,8.1
6367,Lumines: Electronic Symphony,83.0,7.9
6368,Lumini,72.0,7.0
6369,Lumino City,70.0,7.8
6370,Luminous Arc,70.0,7.0
6371,Luminous Arc 2,73.0,8.3
6372,Lumo,74.33333333333333,5.6
6373,Lunar 2: Eternal Blue Complete,86.0,8.7
6374,Lunar Knights,82.0,7.8
6375,Lunar Legend,79.0,7.8
6376,Lunar: Dragon Song,59.0,5.3
6377,Lunar: Silver Star Harmony,80.0,8.1
6378,Lunar: Silver Star Story Complete,78.0,8.6
6379,Lupin the 3rd: Treasure of the Sorcerer King,67.0,7.2
6380,Lust for Darkness,50.0,5.5
6381,Lust from Beyond,61.0,6.8
6382,Lux-Pain,48.0,6.2
6383,Luxor 2,70.0,7.3
6384,Luxor: Pharaoh's Challenge,53.0,6.5
6385,Luxor: The Wrath of Set,60.0,6.0
6386,Lydia,78.0,7.5
6387,M&M's Adventure,34.0,7.1
6388,M.A.C.H. Modified Air Combat Heroes,65.0,8.1
6389,M.U.D. TV,53.0,4.5
6390,MADiSON,75.0,9.0
6391,MAG,76.0,8.1
6392,MARVEL Powers United VR,68.0,6.6
6393,MC Groovz Dance Craze,42.0,6.8
6394,MDK 2: Armageddon,80.0,7.9
6395,MDK2,83.0,7.7
6396,MDK2 HD,73.0,6.4
6397,MIND: Path to Thalamus,75.0,6.8
6398,MISSING: An Interactive Thriller - Episode One,63.0,6.6
6399,MLB,80.0,7.9
6400,MLB 06: The Show,83.0,8.35
6401,MLB 07: The Show,80.66666666666667,8.033333333333333
6402,MLB 08: The Show,84.0,7.766666666666667
6403,MLB 09: The Show,82.33333333333333,7.3
6404,MLB 10: The Show,85.0,7.199999999999999
6405,MLB 11: The Show,83.5,6.733333333333333
6406,MLB 12: The Show,81.5,7.800000000000001
6407,MLB 13: The Show,81.0,7.6
6408,MLB 14: The Show,77.33333333333333,7.1000000000000005
6409,MLB 15: The Show,80.0,7.333333333333333
6410,MLB 2002,76.0,7.3
6411,MLB 2003,78.0,7.4
6412,MLB 2004,64.5,7.9
6413,MLB 2005,78.0,7.5
6414,MLB 2006,81.0,8.6
6415,MLB 2K13,48.0,3.2
6416,MLB Dugout Heroes,74.0,7.8
6417,MLB Front Office Manager,47.0,4.7
6418,MLB Power Pros,81.5,8.149999999999999
6419,MLB Power Pros 2008,72.0,8.700000000000001
6420,MLB SlugFest 2006,57.5,7.5
6421,MLB SlugFest: Loaded,77.0,7.7
6422,MLB Slugfest 20-03,78.66666666666667,7.0
6423,MLB Slugfest 20-04,68.25,8.0
6424,MLB The Show 16,85.0,5.35
6425,MLB The Show 17,85.0,7.0
6426,MLB The Show 18,82.0,6.3
6427,MLB The Show 19,86.0,7.5
6428,MLB The Show 20,83.0,6.3
6429,MLB The Show 21,79.0,5.25
6430,MORDHAU,81.0,7.7
6431,MS Saga: A New Dawn,65.0,7.7
6432,MTV Music Generator 2,77.0,8.4
6433,MTV Music Generator 3: This Is the Remix,79.0,6.65
6434,MTV Sports: Skateboarding Featuring Andy McDonald,40.0,7.5
6435,MTV's Celebrity Deathmatch,32.666666666666664,4.066666666666666
6436,MTX Mototrax,74.5,7.75
6437,MUD - FIM Motocross World Championship,55.0,4.2
6438,MVP 06 NCAA Baseball,75.5,8.35
6439,MVP 07 NCAA Baseball,76.0,8.4
6440,MVP Baseball,67.0,7.8
6441,MVP Baseball 2003,80.33333333333333,7.800000000000001
6442,MVP Baseball 2004,87.75,7.625
6443,MVP Baseball 2005,86.66666666666667,7.866666666666667
6444,MX 2002 Featuring Ricky Carmichael,75.0,8.5
6445,MX Superfly,75.33333333333333,7.8500000000000005
6446,MX Unleashed,80.5,8.399999999999999
6447,MX Vs ATV: Supercross,53.0,4.2
6448,MX vs ATV Legends,50.0,8.3
6449,MX vs. ATV Alive,62.0,6.85
6450,MX vs. ATV All Out,48.5,5.3
6451,MX vs. ATV All Out: Anniversary Edition,66.5,3.6
6452,MX vs. ATV Reflex,74.5,7.0
6453,MX vs. ATV Supercross Encore,43.5,4.6
6454,MX vs. ATV Unleashed,76.66666666666667,8.066666666666668
6455,MX vs. ATV Unleashed: On the Edge,68.0,8.1
6456,MX vs. ATV Untamed,63.333333333333336,7.44
6457,MXGP 2019,70.0,5.8
6458,MXGP 2020 - The Official Motocross Videogame,70.0,5.8
6459,MXGP Pro,68.0,7.1000000000000005
6460,MXGP2: The Official Motocross Videogame,62.0,5.466666666666666
6461,MXGP3: The Official Motocross Videogame,72.5,6.05
6462,MXGP: The Official Motocross Videogame,67.0,6.4799999999999995
6463,MXRider,69.0,7.6
6464,Mable & The Wood,62.0,4.3
6465,Maboshi's Arcade,85.0,7.9
6466,MacGuffin's Curse,73.0,7.5
6467,Mace Griffin Bounty Hunter,63.0,7.599999999999999
6468,MachiaVillain,65.0,4.7
6469,Machinarium,83.66666666666667,8.125
6470,Mad Dash Racing,65.0,7.5
6471,Mad Dog McCree,27.0,3.8
6472,Mad Dog McCree: Gunslinger Pack,31.0,5.5
6473,Mad Maestro!,65.0,8.5
6474,Mad Max,71.33333333333333,7.933333333333334
6475,Mad Rat Dead,69.0,7.3
6476,Mad Riders,67.5,6.666666666666667
6477,Mad Tracks,62.0,7.449999999999999
6478,MadWorld,81.0,8.6
6479,Madagascar,70.25,7.6
6480,Madagascar: Escape 2 Africa,56.0,6.7
6481,Madballs in Babo: Invasion,73.5,8.55
6482,Madden NFL 06,78.0,6.957142857142857
6483,Madden NFL 07,78.2,7.08
6484,Madden NFL 08,76.88888888888889,7.633333333333334
6485,Madden NFL 09,75.75,6.2
6486,Madden NFL 09 All-Play,82.0,7.1
6487,Madden NFL 10,82.33333333333333,7.0200000000000005
6488,Madden NFL 11,80.66666666666667,6.275
6489,Madden NFL 12,78.5,5.18
6490,Madden NFL 13,75.5,6.540000000000001
6491,Madden NFL 15,80.5,5.125
6492,Madden NFL 16,83.5,4.925
6493,Madden NFL 17,82.5,3.325
6494,Madden NFL 18,82.0,4.0
6495,Madden NFL 19,80.33333333333333,2.4
6496,Madden NFL 20,75.66666666666667,1.6666666666666667
6497,Madden NFL 2001,87.0,6.6
6498,Madden NFL 2002,85.0,7.05
6499,Madden NFL 2003,88.8,7.483333333333333
6500,Madden NFL 2004,88.2,7.449999999999999
6501,Madden NFL 2005,84.0,7.171428571428572
6502,Madden NFL 21,65.0,0.43333333333333335
6503,Madden NFL 23,68.0,1.0
6504,Madden NFL 25,75.75,5.25
6505,Madden NFL Arcade,63.0,5.8
6506,Madden NFL Football,49.0,5.3
6507,Made Man: Confessions of the Family Blood,42.5,6.0
6508,Made in Abyss: Binary Star Falling into Darkness,59.5,4.1
6509,Maelstrom: The Battle For Earth Begins,58.0,6.3
6510,Mafia,73.0,8.666666666666666
6511,Mafia II,75.33333333333333,8.133333333333333
6512,Mafia II: Definitive Edition,64.66666666666667,5.933333333333334
6513,Mafia II: Jimmy's Vendetta,65.33333333333333,6.633333333333333
6514,Mafia II: Joe's Adventures,61.0,7.266666666666667
6515,Mafia III,65.66666666666667,4.766666666666667
6516,"Mafia III: Faster, Baby!",64.5,7.466666666666668
6517,Mafia: Definitive Edition,77.66666666666667,7.1000000000000005
6518,MagNets: Fully Charged,49.0,4.1
6519,Mage Knight: Apocalypse,47.0,5.4
6520,Mage Knight: Destiny's Soldier,59.0,6.6
6521,Mage's Initiation: Reign of the Elements,70.0,7.8
6522,Mages of Mystralia,75.0,7.3500000000000005
6523,Magic & Mayhem: The Art of Magic,71.0,7.0
6524,Magic Duels: Origins,77.0,5.6
6525,Magic Orbz,66.0,7.3
6526,Magic Pengel: The Quest for Color,74.0,7.5
6527,Magic: Duels of the Planeswalkers 2014,80.0,5.8
6528,Magic: Duels of the Planeswalkers 2015,61.0,4.2
6529,Magic: The Gathering - Battlegrounds,70.0,7.550000000000001
6530,Magic: The Gathering - Duels of the Planeswalkers,72.0,6.400000000000001
6531,Magic: The Gathering - Duels of the Planeswalkers 2012,75.33333333333333,6.766666666666667
6532,Magic: The Gathering - Duels of the Planeswalkers 2013,77.33333333333333,7.066666666666666
6533,Magic: The Gathering - Tactics,62.0,3.2
6534,Magic: The Gathering Arena,84.0,3.1
6535,Magic: The Gathering Online,75.0,5.1
6536,Magical Beat,67.0,6.9
6537,Magical Starsign,69.0,7.8
6538,Magician's Quest: Mysterious Times,69.0,7.8
6539,Magicka,74.0,7.6
6540,Magicka 2,70.5,6.25
6541,Magicka: Vietnam,60.0,6.4
6542,Magicka: Wizard Wars,69.0,7.1
6543,Magna Carta 2,69.0,7.2
6544,Magna Carta: Tears of Blood,66.0,7.2
6545,Magnetic: Cage Closed,58.0,7.2
6546,Magnetica,68.0,8.1
6547,Magnetica Twist,70.0,8.0
6548,Magnetis,71.0,4.8
6549,Magrunner: Dark Pulse,72.0,7.2
6550,Magus,32.0,4.5
6551,Mahjong Cub3d,67.0,5.3
6552,Mahjong Tales: Ancient Wisdom,47.0,7.1
6553,Mahokenshi,72.0,6.1
6554,Maid of Sker,65.33333333333333,6.733333333333333
6555,Maize,58.666666666666664,7.599999999999999
6556,Majestic,66.0,7.0
6557,Majestic Nights,32.0,3.3
6558,Majesty 2: Battles of Ardania,55.0,7.8
6559,Majesty 2: Kingmaker,60.0,7.1
6560,Majesty 2: Monster Kingdom,56.0,8.5
6561,Majesty 2: The Fantasy Kingdom Sim,72.0,7.2
6562,Majesty: The Northern Expansion,71.0,8.0
6563,Majin and the Forsaken Kingdom,73.0,7.800000000000001
6564,Major League Baseball 2K10,67.66666666666667,6.6000000000000005
6565,Major League Baseball 2K11,71.66666666666667,6.433333333333333
6566,Major League Baseball 2K12,68.0,5.566666666666667
6567,Major League Baseball 2K5,81.5,7.8
6568,Major League Baseball 2K5: World Series Edition,88.0,7.25
6569,Major League Baseball 2K6,68.4,5.0
6570,Major League Baseball 2K7,71.2,6.0249999999999995
6571,Major League Baseball 2K8,65.75,6.425
6572,Major League Baseball 2K8: Fantasy All-Stars,59.0,7.0
6573,Major League Baseball 2K9,62.0,4.8500000000000005
6574,Major League Eating: The Game,45.0,5.0
6575,Makai Kingdom: Chronicles of the Sacred Tome,77.0,8.5
6576,Making History II: The War of the World,38.0,8.2
6577,Making History: The Calm and the Storm,70.0,8.2
6578,Maldita Castilla EX: Cursed Castilla,78.33333333333333,7.525
6579,Malice,49.5,6.65
6580,Malicious,67.0,5.8
6581,Malicious Fallen,62.0,6.1
6582,Mall Tycoon,41.0,4.7
6583,Mall Tycoon 3,57.0,5.5
6584,Mamorukun Curse!,71.0,7.4
6585,Mana Khemia 2: Fall of Alchemy,70.0,8.2
6586,Mana Khemia: Alchemists of Al-Revis,69.0,8.1
6587,Mana Khemia: Student Alliance,41.0,6.6
6588,Manchester United Soccer 2005,56.0,3.0
6589,Maneater,69.66666666666667,6.8
6590,Maneater: Truth Quest,66.0,3.5499999999999994
6591,Manhunt,75.0,7.95
6592,Manhunt 2,66.0,7.85
6593,Manic Monkey Mayhem,50.0,7.0
6594,Manifold Garden,84.66666666666667,6.833333333333333
6595,Mantis Burn Racing,73.66666666666667,7.0
6596,Manual Samuel,59.0,6.166666666666667
6597,Maquette,70.0,5.6
6598,Marathon: Durandal,62.0,7.7
6599,Marble Blast Ultra,79.0,8.4
6600,Marble Saga: Kororinpa,74.0,7.8
6601,Marc Ecko's Getting Up: Contents Under Pressure,69.66666666666667,7.766666666666667
6602,March of the Eagles,71.0,6.9
6603,March of the Penguins,39.0,7.4
6604,Marine Park Empire,58.0,6.0
6605,Marine Sharpshooter II: Jungle Warfare,52.0,3.9
6606,Mario & Luigi: Bowser's Inside Story,90.0,8.8
6607,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,84.0,7.7
6608,Mario & Luigi: Dream Team,81.0,8.3
6609,Mario & Luigi: Paper Jam,76.0,7.3
6610,Mario & Luigi: Partners in Time,86.0,8.5
6611,Mario & Luigi: Superstar Saga,90.0,8.9
6612,Mario & Luigi: Superstar Saga + Bowser's Minions,81.0,8.2
6613,Mario & Sonic at the London 2012 Olympic Games,66.0,7.15
6614,Mario & Sonic at the Olympic Games,68.5,7.35
6615,Mario & Sonic at the Olympic Winter Games,74.0,7.8
6616,Mario & Sonic at the Rio 2016 Olympic Games,62.5,7.300000000000001
6617,Mario & Sonic at the Sochi 2014 Olympic Winter Games,55.0,6.5
6618,Mario Golf,91.0,7.7
6619,Mario Golf: Advance Tour,84.0,8.4
6620,Mario Golf: Toadstool Tour,81.0,8.1
6621,Mario Golf: World Tour,78.0,8.0
6622,Mario Hoops: 3 on 3,69.0,7.9
6623,Mario Kart 64,83.0,7.949999999999999
6624,Mario Kart 7,85.0,8.2
6625,Mario Kart 8,88.0,8.8
6626,Mario Kart 8 DLC Pack 1,87.0,8.9
6627,Mario Kart 8 DLC Pack 2,90.0,8.8
6628,Mario Kart DS,91.0,8.7
6629,Mario Kart Super Circuit,93.0,7.8
6630,Mario Kart Wii,82.0,8.5
6631,Mario Kart: Double Dash!!,87.0,8.6
6632,Mario Party,79.0,8.1
6633,Mario Party 10,66.0,6.4
6634,Mario Party 3,74.0,8.2
6635,Mario Party 4,70.0,7.7
6636,Mario Party 5,69.0,7.7
6637,Mario Party 6,71.0,7.9
6638,Mario Party 7,64.0,7.8
6639,Mario Party 8,62.0,6.6
6640,Mario Party 9,73.0,6.7
6641,Mario Party Advance,54.0,5.0
6642,Mario Party DS,72.0,7.9
6643,Mario Party: Island Tour,57.0,6.0
6644,Mario Party: Star Rush,68.0,6.8
6645,Mario Party: The Top 100,59.0,6.3
6646,Mario Pinball Land,62.0,4.5
6647,Mario Power Tennis,80.0,8.5
6648,Mario Sports Mix,64.0,7.9
6649,Mario Sports Superstars,62.0,7.3
6650,Mario Strikers Charged,79.0,8.2
6651,Mario Super Sluggers,69.0,7.9
6652,Mario Superstar Baseball,76.0,8.4
6653,Mario Tennis,91.0,8.6
6654,Mario Tennis Open,69.0,6.9
6655,Mario Tennis: Power Tour,81.0,8.5
6656,Mario Tennis: Ultra Smash,58.0,5.1
6657,Mario and Donkey Kong: Minis on the Move,78.0,7.2
6658,Mario vs. Donkey Kong,81.0,8.2
6659,Mario vs. Donkey Kong 2: March of the Minis,76.0,7.8
6660,Mario vs. Donkey Kong: Mini-Land Mayhem,79.0,8.1
6661,Mario vs. Donkey Kong: Minis March Again!,82.0,7.9
6662,Mario vs. Donkey Kong: Tipping Stars,70.0,7.45
6663,Mark Leung: Revenge of the Bitch,79.0,4.9
6664,Mark McMorris Infinite Air,50.0,7.733333333333333
6665,Mark of the Ninja,90.5,7.7
6666,Marlow Briggs and the Mask of Death,65.5,6.55
6667,Marooners,61.333333333333336,7.050000000000001
6668,Mars Horizon,71.5,7.7
6669,Mars Matrix,78.0,7.9
6670,Mars: War Logs,60.0,7.133333333333333
6671,Marsupilami: Hoobadventure,71.0,6.1499999999999995
6672,Martha is Dead,65.5,7.166666666666667
6673,Martian Gothic: Unification,64.0,7.35
6674,Marvel Avengers: Battle for Earth,56.0,6.35
6675,Marvel Heroes,58.0,6.7
6676,Marvel Heroes 2015,81.0,8.2
6677,Marvel Heroes Omega,75.5,7.1
6678,Marvel Nemesis: Rise of the Imperfects,51.4,6.76
6679,Marvel Pinball,83.0,7.5
6680,Marvel Pinball 3D,74.0,7.8
6681,Marvel Super Hero Squad,53.666666666666664,6.233333333333333
6682,Marvel Super Hero Squad: The Infinity Gauntlet,53.0,6.666666666666667
6683,Marvel Trading Card Game,62.0,7.5
6684,Marvel vs. Capcom 2,79.6,8.32
6685,Marvel vs. Capcom 3: Fate of Two Worlds,84.5,7.199999999999999
6686,Marvel vs. Capcom Origins,75.0,8.2
6687,Marvel vs. Capcom: Infinite,72.66666666666667,5.133333333333333
6688,Marvel's Avengers,67.0,4.066666666666666
6689,Marvel's Guardians of the Galaxy,78.0,8.566666666666666
6690,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,72.0,5.833333333333333
6691,Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,73.33333333333333,5.0
6692,Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,69.0,6.5
6693,Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,70.66666666666667,6.833333333333333
6694,Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin',69.66666666666667,7.033333333333334
6695,Marvel's Guardians of the Galaxy: The Telltale Series,72.5,6.966666666666666
6696,Marvel's Iron Man VR,73.0,6.2
6697,Marvel's Midnight Suns,83.0,6.0
6698,Marvel's Spider-Man,87.0,8.7
6699,Marvel's Spider-Man Remastered,87.0,8.4
6700,Marvel's Spider-Man: Miles Morales,86.0,6.800000000000001
6701,Marvel's Spider-Man: Silver Lining,75.0,7.2
6702,Marvel's Spider-Man: The Heist,76.0,6.9
6703,Marvel's Spider-Man: Turf Wars,70.0,6.4
6704,Marvel: Ultimate Alliance,80.0,7.039999999999999
6705,Marvel: Ultimate Alliance 2,65.5,6.444444444444445
6706,Marvel: Ultimate Alliance Bundle,61.0,6.599999999999999
6707,Mary Skelter: Nightmares,76.0,8.55
6708,Mary-Kate and Ashley: Girls Night Out,75.0,7.5
6709,Mary-Kate and Ashley: Sweet 16 - Licensed to Drive,49.0,4.7
6710,Masochisia,68.0,7.3
6711,Masquerada: Songs and Shadows,70.0,7.599999999999999
6712,Mass Effect,88.33333333333333,8.533333333333333
6713,Mass Effect 2,94.66666666666667,8.833333333333334
6714,Mass Effect 2: Arrival,65.33333333333333,6.066666666666666
6715,Mass Effect 2: Kasumi - Stolen Memory,71.0,7.65
6716,Mass Effect 2: Lair of the Shadow Broker,86.5,8.5
6717,Mass Effect 2: Overlord,83.5,7.4
6718,Mass Effect 3,91.66666666666667,5.933333333333334
6719,Mass Effect 3: Citadel,86.0,8.166666666666666
6720,Mass Effect 3: From Ashes,59.0,3.033333333333333
6721,Mass Effect 3: Leviathan,74.5,6.766666666666667
6722,Mass Effect 3: Omega,59.5,6.366666666666667
6723,Mass Effect 3: Special Edition,85.0,7.4
6724,Mass Effect Legendary Edition,87.66666666666667,6.7
6725,Mass Effect: Andromeda,73.0,5.133333333333333
6726,Mass Effect: Pinnacle Station,48.0,4.45
6727,Massira,60.0,5.4
6728,Massive Assault,77.0,7.2
6729,Massive Assault Network,74.0,4.6
6730,Massive Chalice,72.5,6.4
6731,Master Rallye,71.0,6.3
6732,Master Reboot,61.666666666666664,5.966666666666666
6733,Master Spy,68.0,8.8
6734,Master X Master,76.0,7.6
6735,Master of Magic Remake,75.0,8.0
6736,Master of Orion 3,64.0,4.2
6737,Master of Orion II: Battle at Antares,84.0,9.2
6738,Master of Orion: Conquer the Stars,74.0,7.1
6739,Master of the Monster Lair,56.0,7.2
6740,Masters of Anima,73.0,5.1499999999999995
6741,Mat Hoffman's Pro BMX,74.75,7.65
6742,Mat Hoffman's Pro BMX 2,75.75,8.033333333333333
6743,Matt Hazard: Blood Bath and Beyond,64.0,7.5
6744,Matterfall,72.0,7.5
6745,Max & the Magic Marker,73.5,7.050000000000001
6746,Max & the Magic Marker: Gold Edition,69.0,3.4
6747,Max Payne,84.0,8.24
6748,Max Payne 2: The Fall of Max Payne,81.0,8.466666666666667
6749,Max Payne 3,86.66666666666667,7.866666666666667
6750,Max Steel,56.0,8.0
6751,Max: The Curse of Brotherhood,69.5,7.175
6752,Maximo vs Army of Zin,83.0,8.2
6753,Maximo: Ghosts to Glory,84.0,8.8
6754,Maximum Capacity: Hotel Giant,59.0,7.5
6755,Maximum Pool,65.0,7.4
6756,Mayan Death Robots,69.0,7.4
6757,Mayday,39.0,7.6
6758,Mayhem 3D,50.0,8.7
6759,Mayhem Brawler,75.66666666666667,7.199999999999999
6760,Maze,29.0,1.6000000000000003
6761,Mazes of Fate,65.0,7.3
6762,McDROID,60.0,7.3
6763,McFarlane's Evil Prophecy,34.0,3.7
6764,McPixel,76.0,6.2
6765,Me & My Katamari,75.0,7.3
6766,Me Monstar: Hear Me Roar!,76.0,5.8
6767,Mech Platoon,77.0,7.6
6768,MechAssault,87.0,8.0
6769,MechAssault 2: Lone Wolf,81.0,7.7
6770,MechAssault: Phantom War,66.0,5.6
6771,MechCommander 2,80.0,7.8
6772,MechWarrior 4: Black Knight Expansion,78.0,7.3
6773,MechWarrior 4: Mercenaries,83.0,8.5
6774,MechWarrior 4: Vengeance,87.0,7.6
6775,MechWarrior 5: Mercenaries,73.0,4.933333333333334
6776,MechWarrior Online,68.0,5.3
6777,MechaNika,77.0,7.800000000000001
6778,Medabots AX: Metabee Ver.,60.0,8.7
6779,Medabots: Infinity,51.0,8.1
6780,Medal of Honor,78.25,7.425000000000001
6781,Medal of Honor Frontline,83.0,7.625
6782,Medal of Honor Heroes,71.0,7.9
6783,Medal of Honor Heroes 2,71.0,7.4
6784,Medal of Honor Infiltrator,80.0,7.4
6785,Medal of Honor Rising Sun,66.5,6.75
6786,Medal of Honor Underground,66.0,5.199999999999999
6787,Medal of Honor: Above and Beyond,66.0,6.5
6788,Medal of Honor: Airborne,75.33333333333333,7.233333333333333
6789,Medal of Honor: Allied Assault,91.0,8.6
6790,Medal of Honor: Allied Assault - Breakthrough,72.0,6.8
6791,Medal of Honor: Allied Assault - Spearhead,74.0,7.6
6792,Medal of Honor: European Assault,72.0,7.6000000000000005
6793,Medal of Honor: Pacific Assault,80.0,7.1
6794,Medal of Honor: Rising Sun,68.0,6.6
6795,Medal of Honor: Vanguard,59.5,6.75
6796,Medal of Honor: Warfighter,54.333333333333336,5.666666666666667
6797,MediEvil,67.0,8.1
6798,MediEvil: Resurrection,66.0,8.5
6799,Medieval Conquest,66.0,8.6
6800,Medieval Dynasty,73.0,6.6
6801,Medieval II: Total War,88.0,9.0
6802,Medieval II: Total War Kingdoms,85.0,8.8
6803,Medieval Kingdom Wars,60.0,7.8
6804,"Medieval Lords: Build, Defend, Expand",57.0,7.2
6805,Medieval Moves: Deadmund's Quest,61.0,7.0
6806,Medieval: Total War,88.0,8.6
6807,Medieval: Total War - Viking Invasion,84.0,8.4
6808,Mega Coin Squad,65.0,6.400000000000001
6809,Mega Man & Bass,79.0,8.9
6810,Mega Man 10,79.33333333333333,8.5
6811,Mega Man 11,79.33333333333333,8.5
6812,Mega Man 64,59.0,8.8
6813,Mega Man 9,80.66666666666667,8.333333333333334
6814,Mega Man Anniversary Collection,80.66666666666667,8.799999999999999
6815,Mega Man Battle Network,79.0,8.5
6816,Mega Man Battle Network 2,81.0,8.6
6817,Mega Man Battle Network 3 White,77.0,8.7
6818,Mega Man Battle Network 4 Blue Moon,67.0,8.6
6819,Mega Man Battle Network 4 Red Sun,68.0,8.6
6820,Mega Man Battle Network 5: Double Team DS,68.0,8.6
6821,Mega Man Battle Network 5: Team Colonel,66.0,8.6
6822,Mega Man Battle Network 5: Team Protoman,67.0,8.7
6823,Mega Man Battle Network 6 Cybeast Falzar,63.0,8.6
6824,Mega Man Battle Network 6 Cybeast Gregar,62.0,8.5
6825,Mega Man Legacy Collection,79.75,8.25
6826,Mega Man Legacy Collection 2,72.0,8.533333333333333
6827,Mega Man Legends 2,76.0,8.8
6828,Mega Man Maverick Hunter X,79.0,8.5
6829,Mega Man Network Transmission,65.0,8.8
6830,Mega Man Powered Up,82.0,8.4
6831,Mega Man Star Force 2: Zerker x Ninja,55.0,8.5
6832,Mega Man Star Force 2: Zerker x Saurian,55.0,8.6
6833,Mega Man Star Force 3: Black Ace,58.0,8.7
6834,Mega Man Star Force 3: Red Joker,59.0,8.7
6835,Mega Man Star Force: Dragon,60.0,8.5
6836,Mega Man Star Force: Leo,58.0,8.6
6837,Mega Man Star Force: Pegasus,60.0,8.6
6838,Mega Man X Collection,74.0,8.850000000000001
6839,Mega Man X Legacy Collection,87.5,8.6
